5069505,* MOFid-v1.NA.NA;5069505,
5069736,COc1c(ccc(c1OC)C#CC(=O)[O-])C#CC(=O)[O-].COc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#Cc1ccc(c(c1)OC)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069736,Cu.FKSHMFPUANRZSF.VHDLWGQRFLPNMI.WRKSSUGDOLUCGF.MOFkey-v1.pcu
5069737,COc1c(ccc(c1OC)C#CC(=O)[O-])C#CC(=O)[O-].COc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#Cc1ccc(c(c1)OC)C#N.[Cu][Cu] MOFid-v1.pcu.cat1;5069737,Cu.FKSHMFPUANRZSF.VHDLWGQRFLPNMI.WRKSSUGDOLUCGF.MOFkey-v1.pcu
5069738,COC12C3C4(C2(C2(C1(C3(C42OC)OC)C(=O)[O-])OC)OC)C(=O)[O-].COc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#Cc1ccc(c(c1[O])OC)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069738,Cu.CYTLOQKHXLGGKV.DKVROZQCQGWKGA.FKSHMFPUANRZSF.MOFkey-v1.pcu
5069739,COC12C3C4(C2(C2C1(C3(C42OC)OC)C(=O)[O-])OC)C(=O)[O-].COC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-].N#Cc1ccc(cc1)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069739,Cu.BHXFKXOIODIUJO.DJUWEMBKDQACAP.YIAYVOUBBTYXCV.MOFkey-v1.pcu
5069740,COC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)OC)C(=O)[O-])OC.COc1c(C#CC(=O)[O-])ccc(c1[O])C#CC(=O)[O-].N#Cc1cc(OC)c(c(c1OC)OC)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069740,Cu.HNWRYPOYSVKJBN.NNWMQXQBBMVLJE.ZWSZVGQNZXCAGV.MOFkey-v1.pcu
5069741,COC12C3C4C2(C2(C1C3(C42OC)C(=O)[O-])OC)C(=O)[O-].COc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])OC)OC.N#Cc1ccc(c(c1)OC)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069741,Cu.HGHKNAMPVTUZDZ.VHDLWGQRFLPNMI.WGFOXPSYYDTSRY.MOFkey-v1.pcu
5069742,CCOC12C3C4C1(C(=O)[O-])C1(C2(C3(C41)C(=O)[O-])OCC)OCC.CCOc1c(C#CC(=O)[O-])cc(c(c1OCC)C#CC(=O)[O-])OCC.CCOc1c(OCC)c(C#N)c(c(c1C#N)OCC)OCC.[Cu][Cu] MOFid-v1.pcu.cat0;5069742,Cu.KYNUBTRWIUDCMT.QGOPOLLSUGCYHE.RKWYYQNRHGHHKM.MOFkey-v1.pcu
5069743,CCOC12C3([O])C4C1(C(=O)[O-])C1(C2(C3(C41O[CH2])C(=O)[O-])[O])[O].CCOC12C3C4C2(C2C1C3(C42O[CH2])C(=O)[O-])C(=O)[O-].CCOc1cc(C#N)c(cc1C#N)OCC.[Cu][Cu] MOFid-v1.pcu.cat0;5069743,Cu.AGXSEDMNHMGNJH.AKEJTZABGYZXJK.JBOPTJHXBLGHET.MOFkey-v1.pcu
5069744,CCOC12C3C4C2(C2C1C3(C42O[CH2])C(=O)[O-])C(=O)[O-].CCOc1c(C#N)cc(c(c1OCC)C#N)OCC.CCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069744,Cu.AKEJTZABGYZXJK.GBFBKMSPWRNDSX.NIQKKKJOILCRFH.MOFkey-v1.pcu
5069745,CCOC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])OCC.CCOc1cc(C#N)ccc1C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069745,Cu.FJOQBWLVFNJHAD.WZPYXJGAUMJAAK.MOFkey-v1.pcu
5069746,CCOC12C3(C(=O)[O-])C4C2(C2(C1(C3C42OCC)OCC)C(=O)[O-])OCC.CCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OCC.CCOc1cc(C#N)ccc1C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069746,Cu.FJOQBWLVFNJHAD.RUJMJQOQCYVAGZ.VDFYOLVOQMAWSQ.MOFkey-v1.pcu
5069747,CCCOC12C3C4C1(C(=O)[O-])C1C2(C3(C41OCCC)C(=O)[O-])OCCC.CCCOC12C3C4N2C2C1N3C42O[CH2].[Cu][Cu] MOFid-v1.pcu.cat0;5069747,Cu.STJSVVYFTOYTLQ.VBRKJIXCPKPKDR.MOFkey-v1.pcu
5069748,CCCOC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-].CCCOc1c(ccc(c1OCCC)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069748,Cu.GOUYQYWQSUDITD.QIWSOEODPVHJSZ.MOFkey-v1.pcu
5069749,CCCOC12C3N4C2(C2(N1C3(C42OCCC)OCCC)OCCC)OCCC.CCCOc1cc(C#CC(=O)[O-])ccc1C#C[C][O].[O].CCCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069749,Cu.KVVNQLHDRBFXFL.UEMJVXGOKDYHPW.MOFkey-v1.pcu
5069750,CCCOC12C3C4C1(C(=O)[O-])C1(C2(C3(C41OCCC)C(=O)[O-])OC[CH2])OCCC.CCCOC12C3C4C2([C]2C1C3(C42)C(=O)[O-])C(=O)[O-].CCCOc1cc(ccc1C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069750,Cu.GXGOZVLWXWCESS.SUWBUZSMCRMEHK.XCHLACJKUOXKNZ.MOFkey-v1.pcu
5069751,CCCOC12C3C4C1(C(=O)[O-])C1C2(C3(C41OCCC)C(=O)[O-])OCCC.CCCOC1=C(C#CC(=O)[O-])C=CC(=[C]1)C#CC(=O)[O-].CCCOc1cc(ccc1C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069751,Cu.GXGOZVLWXWCESS.SRRYWGZDYOLERW.STJSVVYFTOYTLQ.MOFkey-v1.pcu
5069752,N#Cc1ccc(cc1)C#N.N=NC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)N=N)C(=O)[O-])N=N.N=NC12C3C4(C1C1(C2(C3(C41N=N)N=N)C(=O)[O-])N=N)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069752,Cu.BHXFKXOIODIUJO.BVQCOOAYIHXQAH.KSDIRIRSWUDXRJ.MOFkey-v1.pcu
5069753,N#Cc1cc(N=N)c(c(c1N=N)N=N)C#N.N=NC12C3C4C2(C2(C1C3(C42N=N)C(=O)[O-])N=N)C(=O)[O-].N=Nc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])N=N.[Cu][Cu] MOFid-v1.pcu.cat0;5069753,Cu.MCFGUIQAZXTVSN.OPDUYRUVJAKXOT.PGGXXWNYPHOZAC.MOFkey-v1.pcu
5069754,N#Cc1ccc(cc1)C#N.N=NC12C3C4C2(C2(C1C3(C42N=N)C(=O)[O-])N=N)C(=O)[O-].N=Nc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069754,Cu.BHXFKXOIODIUJO.OEGPXPZQHRGMTE.OPDUYRUVJAKXOT.MOFkey-v1.pcu
5069755,N=NC12C3C4(C1C1(C2(C3(C41N=N)N=N)C(=O)[O-])N=N)C(=O)[O-].N=Nc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])N=N.N=Nc1cc(C#N)c(cc1C#N)N=N.[Cu][Cu] MOFid-v1.pcu.cat0;5069755,Cu.KSDIRIRSWUDXRJ.PGGXXWNYPHOZAC.QBGNWABTLLNEFW.MOFkey-v1.pcu
5069756,N=NC12C3C4C2(C2(C1C3(C42N=N)C(=O)[O-])N=N)C(=O)[O-].N=Nc1c(C#N)c(N=N)c(c(c1N=N)C#N)N=N.N=Nc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])N=N)N=N.[Cu][Cu] MOFid-v1.pcu.cat0;5069756,Cu.OPDUYRUVJAKXOT.SICYTSKZIFPVHR.SXWSLCAJHZBUSC.MOFkey-v1.pcu
5069757,[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].n1ccc(cc1)C#Cc1ccncc1 MOFid-v1.pcu.cat0;5069757,Cu.JFKXMJUMOJJTCQ.SPKCEACOZLCRSV.MOFkey-v1.pcu
5069758,[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].n1ccc(cc1)C#Cc1ccncc1 MOFid-v1.pcu.cat1;5069758,Cu.JFKXMJUMOJJTCQ.SPKCEACOZLCRSV.MOFkey-v1.pcu
5069759,[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)C#Cc1ccncc1 MOFid-v1.pcu.cat0;5069759,Cu.ARBAMECCCQZCSR.JFKXMJUMOJJTCQ.SPKCEACOZLCRSV.MOFkey-v1.pcu
5069760,[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)C#Cc1ccncc1 MOFid-v1.pcu.cat1;5069760,Cu.ARBAMECCCQZCSR.JFKXMJUMOJJTCQ.SPKCEACOZLCRSV.MOFkey-v1.pcu
5069761,Fc1ncc(c(c1)C#Cc1c(F)cnc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F.[O-]C(=O)c1ccc(cc1F)C#Cc1c(F)cc(c(c1F)F)C(=O)[O-] MOFid-v1.pcu.cat0;5069761,Cu.MDDTXQLHTCVGEA.QTZLROIHLQZESK.ZMLMXQXQIUUDFO.MOFkey-v1.pcu
5069762,Fc1ncc(c(c1)C#Cc1c(F)cnc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F.[O-]C(=O)c1ccc(cc1F)C#Cc1c(F)cc(c(c1F)F)C(=O)[O-] MOFid-v1.pcu.cat1;5069762,Cu.MDDTXQLHTCVGEA.QTZLROIHLQZESK.ZMLMXQXQIUUDFO.MOFkey-v1.pcu
5069763,Fc1ncc(c(c1)C#Cc1c(F)cnc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F.[O-]C(=O)c1ccc(cc1F)C#Cc1c(F)cc(c(c1F)F)C(=O)[O-] MOFid-v1.pcu.cat2;5069763,Cu.MDDTXQLHTCVGEA.QTZLROIHLQZESK.ZMLMXQXQIUUDFO.MOFkey-v1.pcu
5069764,Fc1cc(ccc1C#Cc1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1ncc(c(c1)C#Cc1cc(F)nc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5069764,Cu.DIZNNQDZTBQNRL.HUQZPKRFLPPCRI.YTWRCCMXRCWFNQ.MOFkey-v1.pcu
5069765,Fc1cc(ccc1C#Cc1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1ncc(c(c1)C#Cc1cc(F)nc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat1;5069765,Cu.DIZNNQDZTBQNRL.HUQZPKRFLPPCRI.YTWRCCMXRCWFNQ.MOFkey-v1.pcu
5069766,Fc1cc(C(=O)[O-])c(c(c1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])F)F.Fc1cc(ccc1C#Cc1ccc(c(c1)F)C(=O)[O-])C(=O)[O-].Fc1nccc(c1)C#Cc1cc(F)nc(c1F)F.[Cu][Cu] MOFid-v1.pcu.cat0;5069766,Cu.BTEWWCRGCSDNDH.JXTANZBNLMQVKN.XCZRCWQNLUQDJM.MOFkey-v1.pcu
5069767,Fc1cc(C(=O)[O-])c(c(c1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])F)F.Fc1cc(ccc1C#Cc1ccc(c(c1)F)C(=O)[O-])C(=O)[O-].Fc1nccc(c1)C#Cc1cc(F)nc(c1F)F.[Cu][Cu] MOFid-v1.pcu.cat1;5069767,Cu.BTEWWCRGCSDNDH.JXTANZBNLMQVKN.XCZRCWQNLUQDJM.MOFkey-v1.pcu
5069768,Fc1cc(C(=O)[O-])c(c(c1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])F)F.Fc1cc(ccc1C#Cc1ccc(c(c1)F)C(=O)[O-])C(=O)[O-].Fc1nccc(c1)C#Cc1cc(F)nc(c1F)F.[Cu][Cu] MOFid-v1.pcu.cat2;5069768,Cu.BTEWWCRGCSDNDH.JXTANZBNLMQVKN.XCZRCWQNLUQDJM.MOFkey-v1.pcu
5069769,Fc1cc(C(=O)[O-])c(cc1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F.Fc1nc(F)c(c(c1)C#Cc1c(F)cnc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5069769,Cu.FEFJFMDPWCHNOO.HYVBZTGNTDSLLU.QROMZIADGPHUDT.MOFkey-v1.pcu
5069770,Fc1cc(C(=O)[O-])c(cc1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F.Fc1nc(F)c(c(c1)C#Cc1c(F)cnc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F MOFid-v1.pcu.cat1;5069770,Cu.FEFJFMDPWCHNOO.HYVBZTGNTDSLLU.QROMZIADGPHUDT.MOFkey-v1.pcu
5069771,Fc1c(C#Cc2ccc(cc2)C(=O)[O-])c(F)c(c(c1F)C(=O)[O-])F.Fc1nccc(c1)C#Cc1ccnc(c1)F.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5069771,Cu.CEEJONCZFQJDIW.PVZUIIMFKVKLME.YQIDOQZHTMTZCB.MOFkey-v1.pcu
5069772,Fc1c(C#Cc2ccc(cc2)C(=O)[O-])c(F)c(c(c1F)C(=O)[O-])F.Fc1nccc(c1)C#Cc1ccnc(c1)F.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat1;5069772,Cu.CEEJONCZFQJDIW.PVZUIIMFKVKLME.YQIDOQZHTMTZCB.MOFkey-v1.pcu
5069773,ClC12C3C4N2C2C1N3C42.Clc1cc(C(=O)[O-])c(cc1C#Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-])Cl.Clc1cc(cc(c1C#Cc1ccc(c(c1)Cl)C(=O)[O-])Cl)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069773,Cu.OEAQCJGMPWWTRC.QFUKRZPXVVXREQ.SWMNLMUFCOZIKI.MOFkey-v1.pcu
5069774,ClC12C3C4N2C2C1N3C42.Clc1cc(C(=O)[O-])c(cc1C#Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-])Cl.Clc1cc(cc(c1C#Cc1ccc(c(c1)Cl)C(=O)[O-])Cl)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5069774,Cu.OEAQCJGMPWWTRC.QFUKRZPXVVXREQ.SWMNLMUFCOZIKI.MOFkey-v1.pcu
5069775,Clc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)Cl)C(=O)[O-])Cl.Clc1cnccc1C#Cc1c(Cl)c(Cl)nc(c1Cl)Cl.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat0;5069775,Cu.AQGRGHPNXPZUKD.CMZBRDUGSUMCTA.RIFYKTCGVSYELJ.MOFkey-v1.pcu
5069776,Clc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)Cl)C(=O)[O-])Cl.Clc1cnccc1C#Cc1c(Cl)c(Cl)nc(c1Cl)Cl.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat1;5069776,Cu.AQGRGHPNXPZUKD.CMZBRDUGSUMCTA.RIFYKTCGVSYELJ.MOFkey-v1.pcu
5069777,ClC1=[C]C(=C(C(=C1C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl)Cl)C(=O)[O-].Clc1nccc(c1)C#Cc1ccncc1Cl.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat0;5069777,Cu.RIFYKTCGVSYELJ.XJKQIKQGLZFFJN.ZCEOZKZHXZYFSU.MOFkey-v1.pcu
5069778,ClC1=[C]C(=C(C(=C1C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl)Cl)C(=O)[O-].Clc1nccc(c1)C#Cc1ccncc1Cl.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl MOFid-v1.pcu.cat1;5069778,Cu.RIFYKTCGVSYELJ.XJKQIKQGLZFFJN.ZCEOZKZHXZYFSU.MOFkey-v1.pcu
5069779,Clc1cncc(c1C#Cc1ccncc1)Cl.[Cu][Cu].[O-]C(=O)C12C3[C]4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C1=C(Cl)C=C(C=[C]1)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-] MOFid-v1.pcu.cat0;5069779,Cu.HMJZVKWVZLEHOA.HRBGYGLDALVVDN.WWIGXKVEEXLSEN.MOFkey-v1.pcu
5069780,Clc1cncc(c1C#Cc1ccncc1)Cl.[Cu][Cu].[O-]C(=O)C12C3[C]4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C1=C(Cl)C=C(C=[C]1)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-] MOFid-v1.pcu.cat1;5069780,Cu.HMJZVKWVZLEHOA.HRBGYGLDALVVDN.WWIGXKVEEXLSEN.MOFkey-v1.pcu
5069781,Clc1cncc(c1C#Cc1c(Cl)cnc(c1Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Cl)Cl.[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])Cl)Cl MOFid-v1.pcu.cat0;5069781,Cu.HTLIEJQQVWFFJZ.KTYGMWBDPNMWOV.YNPMLGLDUOULHR.MOFkey-v1.pcu
5069782,Clc1cncc(c1C#Cc1c(Cl)cnc(c1Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Cl)Cl.[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])Cl)Cl MOFid-v1.pcu.cat1;5069782,Cu.HTLIEJQQVWFFJZ.KTYGMWBDPNMWOV.YNPMLGLDUOULHR.MOFkey-v1.pcu
5069783,Brc1nccc(c1)C#Cc1cc(Br)nc(c1)Br.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2([C]1C3(C42C(=O)[O-])Br)Br)Br.[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0;5069783,Cu.ARBAMECCCQZCSR.IFMJZLBQMFRGKL.KCWZXISGLAWRQS.MOFkey-v1.pcu
5069784,Brc1nccc(c1)C#Cc1cc(Br)nc(c1)Br.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2([C]1C3(C42C(=O)[O-])Br)Br)Br.[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat1;5069784,Cu.ARBAMECCCQZCSR.IFMJZLBQMFRGKL.KCWZXISGLAWRQS.MOFkey-v1.pcu
5069785,Brc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)Br)C(=O)[O-])Br.Brc1ncc(c(c1)C#Cc1c(Br)cnc(c1Br)Br)Br.[Cu][Cu].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Br MOFid-v1.pcu.cat0;5069785,Cu.CHXJKZCAVOIIII.CLXYAIVMDWXJIV.KVTLAXLNQSKVAS.MOFkey-v1.pcu
5069786,Brc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)Br)C(=O)[O-])Br.Brc1ncc(c(c1)C#Cc1c(Br)cnc(c1Br)Br)Br.[Cu][Cu].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Br MOFid-v1.pcu.cat1;5069786,Cu.CHXJKZCAVOIIII.CLXYAIVMDWXJIV.KVTLAXLNQSKVAS.MOFkey-v1.pcu
5069787,Brc1nccc(c1)C#Cc1cc(Br)ncc1Br.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Br)Br)Br.[O-]C(=O)c1ccc(cc1Br)C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-] MOFid-v1.pcu.cat0;5069787,Cu.BCMCZLDZICEUQN.JGZMOCYETPZHQJ.UMMIFIYYKYSDKT.MOFkey-v1.pcu
5069788,Brc1nccc(c1)C#Cc1cc(Br)ncc1Br.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Br)Br)Br.[O-]C(=O)c1ccc(cc1Br)C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-] MOFid-v1.pcu.cat1;5069788,Cu.BCMCZLDZICEUQN.JGZMOCYETPZHQJ.UMMIFIYYKYSDKT.MOFkey-v1.pcu
5069789,BrC12C3N4C2C2(N1C3C42Br)Br.Brc1cc(ccc1C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Br)Br MOFid-v1.pcu.cat0;5069789,Cu.LNWMLABEBICYIL.NWKKYXWSDHCGCN.PITUXZNULJFANZ.MOFkey-v1.pcu
5069790,BrC12C3N4C2C2(N1C3C42Br)Br.Brc1cc(ccc1C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Br)Br MOFid-v1.pcu.cat1;5069790,Cu.LNWMLABEBICYIL.NWKKYXWSDHCGCN.PITUXZNULJFANZ.MOFkey-v1.pcu
5069791,Brc1cc(C(=O)[O-])c(cc1C#Cc1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-])Br.Brc1cnccc1C#Cc1ccncc1Br.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Br)Br MOFid-v1.pcu.cat0;5069791,Cu.HCWNYNCUGDFLMA.LNWMLABEBICYIL.UUKOXTBUZKTOBH.MOFkey-v1.pcu
5069792,Brc1cc(C(=O)[O-])c(cc1C#Cc1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-])Br.Brc1cnccc1C#Cc1ccncc1Br.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Br)Br MOFid-v1.pcu.cat1;5069792,Cu.HCWNYNCUGDFLMA.LNWMLABEBICYIL.UUKOXTBUZKTOBH.MOFkey-v1.pcu
5069793,Cc1cnccc1C#Cc1ccncc1.[Cu][Cu].[O-]C(=O)C12C3C4C1(C)C1(C2(C3(C41C(=O)[O-])C)C)C.[O-]C(=O)c1c(C)cc(cc1C)C#Cc1cc(C)c(c(c1)C)C(=O)[O-] MOFid-v1.pcu.cat0;5069793,Cu.FVZSDZHLZJLEKC.MRVPNNROMXPNPK.SIQDGLKYXJHKPA.MOFkey-v1.pcu
5069794,Cc1cnccc1C#Cc1ccncc1.[Cu][Cu].[O-]C(=O)C12C3C4C1(C)C1(C2(C3(C41C(=O)[O-])C)C)C.[O-]C(=O)c1c(C)cc(cc1C)C#Cc1cc(C)c(c(c1)C)C(=O)[O-] MOFid-v1.pcu.cat1;5069794,Cu.FVZSDZHLZJLEKC.MRVPNNROMXPNPK.SIQDGLKYXJHKPA.MOFkey-v1.pcu
5069795,Cc1c(C#Cc2ccc(cc2)C(=O)[O-])ccc(c1C)C(=O)[O-].Cc1nccc(c1C)C#Cc1c(C)c(C)nc(c1C)C.[Cu][Cu].[O-]C(=O)C12C3(C)C4C1(C)C1(C2(C3(C41C(=O)[O-])C)C)C MOFid-v1.pcu.cat0;5069795,Cu.GOKVMGRGUPMDBM.HOADQQQVKSKXIU.ITCASGPBJVAZGV.MOFkey-v1.pcu
5069796,Cc1c(C#Cc2cc(C)c(c(c2)C)C(=O)[O-])ccc(c1C)C(=O)[O-].Cc1nc(C)cc(c1)C#Cc1cc(C)ncc1C.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])C)C)C MOFid-v1.pcu.cat0;5069796,Cu.LRWHZOPPWIBFHG.MFYPLUXLTJUHKO.XMPVRXPKATXZIV.MOFkey-v1.pcu
5069797,Cc1c(C#Cc2cc(C)c(c(c2)C)C(=O)[O-])ccc(c1C)C(=O)[O-].Cc1nc(C)cc(c1)C#Cc1cc(C)ncc1C.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])C)C)C MOFid-v1.pcu.cat1;5069797,Cu.LRWHZOPPWIBFHG.MFYPLUXLTJUHKO.XMPVRXPKATXZIV.MOFkey-v1.pcu
5069798,Cc1nccc(c1)C#Cc1ccnc(c1C)C.[Cu][Cu].[O-]C(=O)C12C3C4(C2(C2C1(C3(C42C(=O)[O-])C)C)C)C.[O-]C(=O)c1ccc(cc1C)C#Cc1cc(C)c(c(c1)C)C(=O)[O-] MOFid-v1.pcu.cat0;5069798,Cu.KLDNGSFISYOVFC.MRQUWCUVOJZCJZ.VNSGZLVHHXJTGS.MOFkey-v1.pcu
5069799,Cc1nccc(c1)C#Cc1ccnc(c1C)C.[Cu][Cu].[O-]C(=O)C12C3C4(C2(C2C1(C3(C42C(=O)[O-])C)C)C)C.[O-]C(=O)c1ccc(cc1C)C#Cc1cc(C)c(c(c1)C)C(=O)[O-] MOFid-v1.pcu.cat1;5069799,Cu.KLDNGSFISYOVFC.MRQUWCUVOJZCJZ.VNSGZLVHHXJTGS.MOFkey-v1.pcu
5069800,Cc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])C)C.Cc1nc(C)c(c(c1)C#Cc1c(C)cnc(c1C)C)C.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])C)C)C MOFid-v1.pcu.cat0;5069800,Cu.JJISBQASZSOLPY.YTFXGCFUQAQQRT.YYDZNQNPBJXABU.MOFkey-v1.pcu
5069801,CCC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])CC.CCc1cc(ccc1C#Cc1cc(CC)c(cc1CC)C(=O)[O-])C(=O)[O-].CCc1ncc(c(c1)C#Cc1ccncc1CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5069801,Cu.AJYBVTAKSRXUPC.KXDVXXHKWOTBOF.YXPXMLOLIJTXAL.MOFkey-v1.pcu
